id,origin_city,origin_state,origin_country,origin_zip_code,dest_city,dest_state,dest_country,dest_zip_code,rate_type,pallet,weight,commodity,user_id_requested,rate,carrier,carrier_name,date_requested,date_completed,user_id_completed,note_completed,facility_code,note_request,ship_date,lane_or_quote,ltl_flags,carrier_active
6897,Milwaukee,WI,,53201,Kansas City,MO,US,,Van,,29226,Lumber,,2487,18,Pinepoint Freight,2026-02-27 23:53:00,,,,GA-ATL,,2026-03-10,lane,,1
6898,Oklahoma City,OK,US,,Long Beach,CA,US,,Dump,,39673,Mixed Load,,2111,23,Driftless Trucking,2021-11-21 08:51:00,,,,,,,lane,,1
6899,Jacksonville,FL,US,32099,Los Angeles,CA,,,Van,,,,,1614,,,2023-12-27 09:46:00,,,,GA-ATL,,,quote,,0
6900,Boise,ID,US,83701,Des Moines,IA,,,Van,,,,,2380,20,Crestwood Carriers,2023-06-30 09:59:00,2023-06-30 13:37:00,184,,,,2023-07-03,lane,,0
6901,Jacksonville,FL,,,Detroit,MI,US,,Van,10,,,,2637,22,Vanguard Freight Co.,2022-12-09 20:31:00,2022-12-09 22:43:00,26,,TX-DAL,,,lane,,1
6902,Salt Lake City,UT,US,84101,Louisville,KY,,,Dump,,,,,2862,,,2025-09-02 23:29:00,,,,,,2025-09-09,lane,,1
6903,Los Angeles,CA,US,90001,Columbus,OH,US,43215,Van,,,,,1163,,,2025-12-04 16:28:00,,,,OH-COL,,2025-12-14,quote,,0
6904,Minneapolis,MN,,55401,St. Louis,MO,US,,Van,,23099,,,1346,,,2024-01-20 06:46:00,,,,,,,lane,,0
6905,Portland,OR,,,Kansas City,MO,,64101,Van,,,,181,2159,12,Riverbend Carriers,2024-11-01 06:31:00,,,,OH-COL,,2024-11-04,lane,,1
6906,Salt Lake City,UT,US,84101,Newark,NJ,US,,LTL,,8180,,,652,,,2023-05-08 15:32:00,,,,,,2023-05-22,lane,,1
6907,Dallas,TX,,75201,Milwaukee,WI,US,53201,Van,,,,,2198,,,2024-09-11 14:48:00,,,,OH-COL,,,quote,,1
6908,Salt Lake City,UT,US,,Oklahoma City,OK,US,,Van,,23745,Consumer Goods,,2677,,,2024-07-24 06:46:00,,,,,,2024-08-01,lane,,1
6909,Orlando,FL,,,Portland,OR,US,,LTL Haz,,,,,1382,,,2024-01-29 19:58:00,,,,,,,lane,,1
6910,Boise,ID,US,83701,Richmond,VA,,23218,Dump,,,,,2754,18,Pinepoint Freight,2024-11-15 17:20:00,,,,,,2024-11-16,quote,,0
6911,Los Angeles,CA,US,90001,Houston,TX,US,77002,Dump,,,,104,2967,,,2023-10-10 12:33:00,,,,IL-MAIN,,2023-10-19,quote,,0
6912,Cincinnati,OH,,,Birmingham,AL,US,35201,Van,,22584,,,1696,,,2023-08-04 06:41:00,,,,,,2023-08-12,lane,,1
6913,Jacksonville,FL,US,,Oklahoma City,OK,,,Van,,,Beverages,,2105,,,2022-04-25 17:07:00,2022-04-25 18:07:00,123,,,,,quote,,1
6914,Omaha,NE,,68101,Salt Lake City,UT,US,,Van,,,Chemicals (non-haz),,973,,,2024-04-20 08:45:00,2024-04-20 12:17:00,210,,GA-ATL,,,quote,,0
6915,Buffalo,NY,US,,Kansas City,MO,US,,Dump,,45025,,144,1642,28,Heartland Express Co.,2023-06-09 04:40:00,,,,,,2023-06-22,lane,,0
6916,Richmond,VA,US,,Denver,CO,US,80201,Van,,,,,2421,,,2022-06-28 16:40:00,2022-06-28 20:03:00,25,,,,2022-07-10,lane,,1
6917,Kansas City,MO,,,Cincinnati,OH,,,Van,,21357,,,1804,8,Northwind Trucking,2024-10-19 07:21:00,2024-10-19 10:59:00,200,,TX-DAL,,2024-10-29,lane,,1
6918,Nashville,TN,US,,Houston,TX,US,,Van,,,Aggregate,151,1107,12,Riverbend Carriers,2022-10-25 11:15:00,2022-10-25 11:33:00,101,,,,2022-11-01,lane,,0
6919,Buffalo,NY,US,,St. Louis,MO,,,Van,,,Recycled Metals,,2309,2,Crossroads Logistics,2025-01-25 01:12:00,,,,,,,quote,,1
6920,Atlanta,GA,US,,Des Moines,IA,US,,Van,,,,,1986,,,2023-05-30 20:32:00,,,,,,2023-06-09,quote,,1
6921,Minneapolis,MN,US,,New Orleans,LA,,,LTL,,,,,632,1,Apex Freightways,2025-01-04 16:15:00,,,,,,,lane,,1
6922,Louisville,KY,US,,Omaha,NE,US,68101,Van,,,Plastic Pellets,,1814,5,Stellar Freight Solutions,2021-11-16 08:22:00,,,,,,,lane,,1
6923,Buffalo,NY,,,Orlando,FL,US,32801,Van,,21127,Chemicals (non-haz),,1643,,,2023-03-12 06:49:00,2023-03-12 09:59:00,87,,TN-MEM,,2023-03-13,quote,,1
6924,Houston,TX,,77002,Newark,NJ,US,,Van,,,,,2531,,,2025-05-02 11:23:00,,,,,,2025-05-12,lane,,1
6925,Houston,TX,US,77002,Milwaukee,WI,US,53201,Van,,,Beverages,,1861,,,2024-01-03 10:31:00,,,,,,,lane,,1
6926,Seattle,WA,US,,Jacksonville,FL,,32099,Van,,,,,2662,,,2023-12-29 19:47:00,,,,,,2023-12-31,quote,,1
6927,Long Beach,CA,US,,Chicago,IL,US,60601,Van,,33819,,,2195,14,Polaris Freight Group,2023-01-18 18:06:00,2023-01-18 19:37:00,234,,TX-DAL,,,lane,,1
6928,Omaha,NE,US,,Newark,NJ,US,,Van,,21240,,,1190,8,Northwind Trucking,2024-06-25 00:35:00,,,,OH-COL,,2024-07-08,quote,,1
6929,Birmingham,AL,,35201,Sacramento,CA,,,Dump,16,,,,2245,,,2025-04-01 03:33:00,,,,,,2025-04-08,quote,,1
6930,Atlanta,GA,,30303,Portland,OR,US,,Van,,26516,Recycled Metals,,1982,19,Anchor Bay Transport,2022-10-12 13:47:00,,,,,,2022-10-25,quote,,1
6931,Dallas,TX,,,Memphis,TN,US,38101,Van,,,,,2677,15,Meridian Trucking,2023-10-07 21:50:00,,,,,,2023-10-14,lane,,1
6932,Newark,NJ,US,,Omaha,NE,US,,Van,,35498,,21,1682,18,Pinepoint Freight,2022-06-12 19:32:00,,,,,,2022-06-14,quote,,0
6933,Oklahoma City,OK,US,,Pittsburgh,PA,US,15201,Dump,,,,,1498,,,2023-09-22 15:41:00,,,,,,,lane,,1
6934,Buffalo,NY,,,Milwaukee,WI,,53201,Van,,36460,,,1097,,,2022-07-06 23:15:00,2022-07-07 01:43:00,113,,,,2022-07-15,lane,,1
6935,Omaha,NE,,,Charlotte,NC,US,,LTL Haz,,1034,,,770,25,Wayfinder Carriers,2022-03-06 19:21:00,,,,TX-DAL,,,quote,,0
6936,Charlotte,NC,,,Columbus,OH,US,43215,Van,,,,,1013,3,Beacon Transport,2025-01-06 06:47:00,2025-01-06 08:17:00,37,,,,2025-01-18,lane,,1
6937,Cleveland,OH,US,,Long Beach,CA,US,,Van,,22162,,,1899,,,2026-01-01 11:54:00,,,,,,2026-01-09,lane,,1
6938,Reno,NV,US,,Columbus,OH,,43215,Van,,,,,1726,13,Frontier Hauling Co.,2025-05-28 19:51:00,,,,OH-COL,,2025-05-29,lane,,1
6939,Detroit,MI,US,,Louisville,KY,,40201,Van,,35291,,,1204,,,2024-10-01 03:49:00,,,,TX-DAL,,,quote,,1
6940,Kansas City,MO,US,,Charlotte,NC,,,Van,,,,,1734,,,2022-07-18 17:31:00,,,,,,2022-07-20,quote,,1
6941,Memphis,TN,,,Nashville,TN,,37201,Dump,,,Refrigerated Goods,,3166,,,2025-04-15 10:47:00,,,,,,2025-04-28,quote,,0
6942,Cincinnati,OH,US,,Salt Lake City,UT,US,,Van,,15671,,,2014,24,Lighthouse Logistics,2022-08-31 13:52:00,2022-08-31 16:33:00,27,,,,2022-09-07,lane,,1
6943,Newark,NJ,US,,Albuquerque,NM,,,Van,,,Lumber,138,2609,,,2024-08-19 12:32:00,,,,,,2024-08-27,quote,,0
6944,Reno,NV,US,,Los Angeles,CA,US,,Van,,,,,1342,,,2023-04-17 11:44:00,,,,,,,lane,,1
6945,Long Beach,CA,US,,Sacramento,CA,,,Van,,23867,,,2482,,,2023-09-17 12:42:00,,,,,,2023-09-25,lane,,1
6946,Detroit,MI,,,Salt Lake City,UT,US,,Van,,,,,2634,,,2022-09-12 05:43:00,,,,TX-DAL,,2022-09-13,lane,,1
6947,Richmond,VA,,23218,Chicago,IL,,,Van,,,Steel Coils,,2518,2,Crossroads Logistics,2024-09-13 14:43:00,,,,,,,lane,,1
6948,Jacksonville,FL,,,Boise,ID,US,,Van,,,,,2264,,,2023-09-15 18:39:00,,,,,,,quote,,1
6949,Richmond,VA,US,,Minneapolis,MN,US,55401,Van,,24128,,,2570,14,Polaris Freight Group,2023-12-18 02:51:00,,,,,,2023-12-29,lane,,1
6950,Salt Lake City,UT,,84101,Jacksonville,FL,US,,Van,,15918,,,1304,,,2023-12-09 22:12:00,,,,,,,lane,,0
6951,Reno,NV,US,,Detroit,MI,,,Van,,,,,1448,,,2024-08-25 16:19:00,,,,TN-MEM,,2024-09-01,lane,,1
6952,Kansas City,MO,,,Miami,FL,,33101,Van,,15968,,,1770,,,2022-01-17 08:23:00,,,,,,2022-01-25,lane,,0
6953,Dallas,TX,US,,Detroit,MI,US,,Van,,,,,1270,,,2024-06-29 15:29:00,,,,,,2024-07-12,quote,,1
6954,St. Louis,MO,US,63101,Birmingham,AL,US,,Van,,16668,,,2123,9,Summit Trail Freight,2021-06-29 18:32:00,,,,,,2021-07-10,lane,,0
6955,Oklahoma City,OK,US,,Boise,ID,,83701,Van,,,,,1292,,,2024-02-23 06:44:00,2024-02-23 07:14:00,80,,,,2024-02-28,quote,,1
6956,Atlanta,GA,US,,Newark,NJ,US,,Van,,,Mixed Load,,2667,,,2025-01-24 01:12:00,2025-01-24 04:43:00,193,,,,,lane,,1
6957,Cleveland,OH,,,New Orleans,LA,,70112,Van,,,,,2446,,,2024-12-14 14:25:00,2024-12-14 15:10:00,59,,TX-DAL,,,lane,,1
6958,Birmingham,AL,,,Indianapolis,IN,,,Van,,30152,,,1235,15,Meridian Trucking,2023-01-19 16:21:00,,,,,,2023-01-31,lane,,0
6959,Jacksonville,FL,US,,Richmond,VA,US,23218,Dump,,,,,2814,17,Black Hills Logistics,2024-05-15 02:10:00,2024-05-15 02:41:00,70,,NJ-NWK,,2024-05-17,lane,,1
6960,Los Angeles,CA,US,,Buffalo,NY,US,,Van,,43032,,217,2202,5,Stellar Freight Solutions,2025-06-13 11:45:00,,,,,,,quote,,0
6961,Omaha,NE,US,,New Orleans,LA,,,Van,,18958,,,1787,22,Vanguard Freight Co.,2025-03-14 04:12:00,2025-03-14 05:58:00,132,,IL-MAIN,,2025-03-28,lane,,0
6962,Reno,NV,US,,Minneapolis,MN,US,,Van,,38915,,,2499,,,2024-10-25 11:54:00,,,,,,2024-10-30,lane,,1
6963,Boise,ID,US,,Columbus,OH,US,43215,Van,,22481,,,2072,5,Stellar Freight Solutions,2025-04-30 22:32:00,,,,,,2025-05-04,lane,,0
6964,New Orleans,LA,,,Cleveland,OH,,44101,Dump,,,,,1393,10,Tideland Logistics,2025-11-28 15:57:00,,,,,,,lane,,1
6965,Reno,NV,,,Detroit,MI,US,,Van,,24142,,,1963,10,Tideland Logistics,2025-08-09 20:25:00,,,,NJ-NWK,,,lane,,1
6966,Detroit,MI,US,48201,Kansas City,MO,,,Van,,,,,1631,26,Old Glory Freight,2024-04-06 23:54:00,,,,,,2024-04-18,quote,,1
6967,Kansas City,MO,US,,Pittsburgh,PA,,15201,Van,,30768,,,2513,,,2021-10-14 10:17:00,,,,,,,quote,,1
6968,Oklahoma City,OK,,,Buffalo,NY,,,Van,,,,,1411,19,Anchor Bay Transport,2024-09-09 21:56:00,,,,,,,lane,,1
6969,Orlando,FL,US,,Nashville,TN,US,,Van,,47844,,,2187,,,2025-04-13 13:42:00,,,,,,,lane,,0
6970,St. Louis,MO,,,Indianapolis,IN,,,Van,,22251,,,1894,5,Stellar Freight Solutions,2023-12-07 20:21:00,,,,NJ-NWK,,2023-12-11,quote,,1
6971,Cincinnati,OH,US,,Orlando,FL,US,,Van,,45865,,,2040,,,2022-12-04 00:21:00,,,,NJ-NWK,,2022-12-18,quote,,1
6972,Indianapolis,IN,US,,Columbus,OH,,,LTL,,,Chemicals (non-haz),,738,5,Stellar Freight Solutions,2025-12-24 22:17:00,,,,,,2025-12-30,quote,,1
6973,Phoenix,AZ,,85001,Nashville,TN,US,,Van,,,,,1066,29,Pacific Bend Logistics,2024-11-20 06:34:00,,,,,,2024-11-28,lane,,1
6974,Oklahoma City,OK,US,,Miami,FL,US,33101,Van,,,,,1049,7,Cardinal Carriers,2024-06-24 22:10:00,2024-06-24 22:52:00,235,,IL-MAIN,,2024-06-29,lane,,1
6975,Des Moines,IA,US,,Phoenix,AZ,,,Van,,,,,2003,,,2024-04-19 05:05:00,,,,,,2024-05-01,lane,,1
6976,Louisville,KY,US,,Albuquerque,NM,US,87101,Van,,,,,2646,14,Polaris Freight Group,2024-08-07 02:39:00,2024-08-07 06:15:00,59,,,,2024-08-18,lane,,1
6977,Atlanta,GA,US,,Des Moines,IA,US,,Van,,,,,2502,25,Wayfinder Carriers,2024-02-17 18:40:00,,,,,,2024-02-24,lane,,0
6978,Albuquerque,NM,US,,Seattle,WA,,,Van,,,Construction Materials,,2276,11,Granite State Transport,2024-03-17 01:02:00,,,,,,,lane,,1
6979,St. Louis,MO,,,Birmingham,AL,US,,Van,,,,,2598,,,2024-04-03 02:52:00,,,,CA-LB,,2024-04-09,lane,,1
6980,Des Moines,IA,,,Charlotte,NC,,28201,Van,,,,,2525,15,Meridian Trucking,2025-01-25 14:02:00,2025-01-25 14:06:00,209,,,,,quote,,1
6981,Chicago,IL,US,,New Orleans,LA,US,,Van,,19997,,,2134,,,2023-03-18 10:57:00,,,,OH-COL,,2023-04-01,lane,,0
6982,Denver,CO,,,Phoenix,AZ,US,,Dump,,21255,,,2719,,,2024-06-08 15:06:00,2024-06-08 18:57:00,184,,,,2024-06-16,lane,,1
6983,Louisville,KY,US,,Omaha,NE,US,,Dump,,,,,2390,19,Anchor Bay Transport,2024-12-14 02:38:00,,,,OH-COL,,2024-12-18,lane,,1
6984,Omaha,NE,US,,Birmingham,AL,US,,Van,,37428,,,963,27,Buckeye Hauling,2025-09-06 22:29:00,,,,,,,quote,,1
6985,St. Louis,MO,,,Salt Lake City,UT,,84101,Van,,,,,905,,,2025-12-27 14:32:00,,,,TN-MEM,,,quote,,1
6986,Des Moines,IA,US,,Chicago,IL,US,60601,Van,,,,,1786,23,Driftless Trucking,2025-01-01 05:43:00,,,,,,,quote,,1
6987,Birmingham,AL,,,Louisville,KY,US,,Van,,,,28,2372,19,Anchor Bay Transport,2025-04-22 14:31:00,2025-04-22 15:55:00,60,,CA-LB,,2025-05-05,quote,,1
6988,Omaha,NE,US,,Detroit,MI,,,Van,,,,,2071,,,2022-11-26 14:20:00,,,,,,2022-11-29,lane,,1
6989,Sacramento,CA,US,,Oklahoma City,OK,US,73101,Van,,,,,1924,,,2024-08-19 18:32:00,,,,,,2024-08-27,lane,,1
6990,Oklahoma City,OK,US,,Richmond,VA,,,Van,,,Consumer Goods,240,1409,,,2022-04-14 12:12:00,2022-04-14 15:32:00,208,,,,2022-04-18,lane,,1
6991,Cleveland,OH,US,,Denver,CO,US,,Van,,,,,1105,,,2024-12-03 05:54:00,,,,,,2024-12-14,lane,,0
6992,Albuquerque,NM,,,Los Angeles,CA,US,,Dump,,,Mixed Load,,1668,,,2023-10-09 20:18:00,,,,,,2023-10-22,quote,,1
6993,Charlotte,NC,,,Nashville,TN,US,37201,Van,,45497,,,1496,,,2023-11-05 07:43:00,,,,,,2023-11-14,lane,,1
6994,Reno,NV,US,,Buffalo,NY,US,,Van,,,,,1420,,,2023-04-29 13:34:00,2023-04-29 13:39:00,96,,OH-COL,,2023-05-10,quote,,1
6995,St. Louis,MO,US,,Oklahoma City,OK,US,73101,Van,,47293,,,1923,,,2022-08-15 06:39:00,,,,NJ-NWK,,2022-08-27,lane,,1
6996,Sacramento,CA,,,Pittsburgh,PA,US,15201,Van,,17165,,,1536,,,2022-01-24 01:15:00,,,,,,2022-02-04,lane,,1
6997,Louisville,KY,US,,Cincinnati,OH,US,,Van,,,Refrigerated Goods,,1792,,,2025-03-17 01:59:00,,,,,,,lane,,1
6998,Memphis,TN,US,,Charlotte,NC,US,28201,LTL Haz,,5151,,,1213,15,Meridian Trucking,2022-09-06 20:47:00,2022-09-06 21:16:00,87,,OH-COL,,,lane,,0
6999,Des Moines,IA,,,Cleveland,OH,,44101,Van,,29038,,,1356,,,2024-12-13 23:33:00,,,,OH-COL,,2024-12-18,quote,,1
7000,Buffalo,NY,US,14201,Newark,NJ,US,,Dump,,,,,2945,,,2024-12-22 02:36:00,,,,,,2024-12-29,quote,,0
7001,Boise,ID,,,Richmond,VA,US,,Van,,,Construction Materials,,1534,,,2025-06-11 17:17:00,,,,,,2025-06-21,quote,,0
7002,Phoenix,AZ,US,,Richmond,VA,US,23218,Van,,30791,,,2287,2,Crossroads Logistics,2024-02-10 23:32:00,,,,,,2024-02-12,lane,,0
7003,Pittsburgh,PA,,,Des Moines,IA,US,,Dump,,,Recycled Metals,,2537,,,2023-06-04 13:17:00,,,,,,2023-06-09,lane,,1
7004,Indianapolis,IN,US,,Buffalo,NY,US,14201,Van,,20483,,,1306,,,2023-04-13 03:48:00,,,,TX-DAL,,,quote,,1
7005,Charlotte,NC,US,,Long Beach,CA,US,,Van,,,,,1690,7,Cardinal Carriers,2023-10-25 22:05:00,,,,,,2023-11-01,lane,,0
7006,Indianapolis,IN,,,Salt Lake City,UT,US,,Van,,,,,1309,25,Wayfinder Carriers,2021-10-17 11:14:00,,,,,,2021-10-24,quote,,1
7007,Miami,FL,US,,Des Moines,IA,,50301,Van,,20871,,221,1558,,,2025-09-29 02:22:00,,,,TN-MEM,,2025-10-09,lane,,1
7008,Denver,CO,US,,Cincinnati,OH,US,,Van Haz,,,Lumber,,3015,26,Old Glory Freight,2023-12-13 04:38:00,,,,,,2023-12-14,lane,,1
7009,Pittsburgh,PA,,,Minneapolis,MN,US,55401,Van,,28064,,,1228,,,2023-03-19 23:35:00,,,,OH-COL,,,lane,,1
7010,Dallas,TX,US,,Albuquerque,NM,,,LTL,,,,,987,,,2022-03-05 16:00:00,2022-03-05 19:52:00,91,,,,,lane,,1
7011,Houston,TX,US,,Salt Lake City,UT,US,,Van,,42457,,,1060,,,2024-10-01 08:46:00,,,,,,2024-10-14,lane,,1
7012,Indianapolis,IN,US,,Long Beach,CA,US,90802,Van,,,,,1099,,,2023-12-19 10:28:00,,,,TX-DAL,,2024-01-02,lane,,1
7013,Houston,TX,,,Cleveland,OH,,,Van,,,,97,1864,,,2025-06-12 22:22:00,,,,TX-DAL,,2025-06-13,lane,,1
7014,Buffalo,NY,,,Jacksonville,FL,US,32099,Van,,47691,,134,1905,6,Sentinel Logistics,2024-07-04 03:49:00,,,,CA-LB,,,lane,,1
7015,Orlando,FL,US,,Los Angeles,CA,US,,Van,16,,,,1928,4,Iron Range Carriers,2025-04-15 21:06:00,,,,,,,lane,,1
7016,Jacksonville,FL,US,32099,Reno,NV,,,Van,,,Mixed Load,,2619,14,Polaris Freight Group,2022-06-03 20:37:00,,,,GA-ATL,,,lane,,1
7017,Denver,CO,US,,Omaha,NE,US,68101,Van,,,,,1739,,,2023-10-28 21:32:00,,,,NJ-NWK,,2023-11-09,lane,,1
7018,Minneapolis,MN,US,55401,Newark,NJ,US,07102,Van,,26007,Paper Products,,2538,,,2023-04-27 20:26:00,,,,,,2023-05-03,lane,,1
7019,Dallas,TX,US,,Sacramento,CA,US,,Van,,,,29,1897,,,2024-07-15 21:40:00,2024-07-15 22:09:00,103,,TX-DAL,,,lane,,1
7020,Los Angeles,CA,US,,Nashville,TN,,37201,Van,,,,,2021,,,2025-03-06 04:53:00,,,,CA-LB,,2025-03-11,lane,,0
7021,Buffalo,NY,US,,Denver,CO,,80201,Van,,,,,1872,,,2023-04-11 20:48:00,,,,TN-MEM,,2023-04-18,lane,,1
7022,New Orleans,LA,US,,Atlanta,GA,,,Van,,15324,,,2378,13,Frontier Hauling Co.,2023-12-29 05:46:00,,,,,,2024-01-01,lane,,1
7023,Portland,OR,US,,Chicago,IL,,60601,Van,,,,,2420,,,2025-02-13 18:30:00,,,,TX-DAL,,,lane,,1
7024,New Orleans,LA,US,,Oklahoma City,OK,US,73101,Van,,,,,1173,12,Riverbend Carriers,2024-08-19 10:34:00,2024-08-19 13:13:00,202,,,,2024-08-27,quote,,1
7025,Des Moines,IA,,,Denver,CO,US,,Dump,,19227,,,3007,,,2025-01-03 20:11:00,,,,TX-DAL,,,lane,,0
7026,Minneapolis,MN,US,,Nashville,TN,,,Van,,,,40,1415,14,Polaris Freight Group,2024-05-03 09:56:00,,,,,,2024-05-11,quote,,1
7027,Pittsburgh,PA,US,,Columbus,OH,US,,Van Haz,,17753,,,2221,1,Apex Freightways,2025-05-09 19:58:00,,,,,,2025-05-21,lane,,0
7028,Birmingham,AL,,,Louisville,KY,US,,Van,,42772,,,1658,17,Black Hills Logistics,2025-09-17 19:09:00,2025-09-17 21:49:00,195,,,,,quote,,0
7029,Columbus,OH,US,,Sacramento,CA,US,,LTL Haz,,,,,1271,17,Black Hills Logistics,2025-01-25 20:38:00,2025-01-25 20:45:00,107,,,,2025-02-08,quote,,1
7030,St. Louis,MO,US,,Buffalo,NY,US,,Van,,45899,,141,2269,,,2022-02-03 15:58:00,,,,,,2022-02-06,lane,,1
7031,Reno,NV,US,,Memphis,TN,,,Van,,,,,2125,,,2025-07-06 10:32:00,,,,,,2025-07-19,lane,,1
7032,Phoenix,AZ,US,,Detroit,MI,US,,Van,,,,,2523,2,Crossroads Logistics,2023-05-25 14:14:00,,,,,,2023-05-30,quote,,1
7033,Cincinnati,OH,US,,Chicago,IL,,,Dump,,,,,2080,29,Pacific Bend Logistics,2025-08-02 18:05:00,,,,,,2025-08-13,lane,,1
7034,Birmingham,AL,US,,Orlando,FL,US,,Van,,38234,,,999,,,2024-01-01 15:21:00,2024-01-01 16:12:00,156,,,,2024-01-10,lane,,1
7035,Salt Lake City,UT,US,84101,Dallas,TX,US,,Van,,46339,,,2437,,,2023-10-29 15:48:00,2023-10-29 17:09:00,116,,GA-ATL,,2023-11-02,lane,,1
7036,Detroit,MI,US,,Cincinnati,OH,,45201,Van,,,,,1940,1,Apex Freightways,2023-05-10 00:15:00,,,,TN-MEM,,,lane,,1
7037,Salt Lake City,UT,US,,Denver,CO,US,80201,Van,,,,,2237,16,Coastline Carriers,2025-02-13 11:19:00,2025-02-13 14:08:00,231,,,,,lane,,1
7038,Salt Lake City,UT,,84101,Pittsburgh,PA,US,,Van,,,,,1474,5,Stellar Freight Solutions,2025-07-29 06:14:00,,,,,,2025-08-08,lane,,1
7039,Salt Lake City,UT,US,,Denver,CO,,,Van,,,,111,1424,,,2022-10-31 12:05:00,,,,CA-LB,,2022-11-01,lane,,0
7040,Omaha,NE,US,68101,Atlanta,GA,,30303,Dump,,,,,2616,,,2025-06-19 23:40:00,,,,,,2025-06-26,lane,,1
7041,Charlotte,NC,,,Houston,TX,US,,Van,,,,,1071,25,Wayfinder Carriers,2021-11-02 01:55:00,,,,,,,lane,,1
7042,Birmingham,AL,US,,Detroit,MI,US,,LTL,,,,,424,,,2023-07-21 15:41:00,,,,TN-MEM,,,quote,,1
7043,Milwaukee,WI,,,Omaha,NE,US,68101,Van,,24689,,,2514,,,2023-03-28 12:22:00,2023-03-28 12:36:00,92,,,,2023-04-01,lane,,1
7044,Cleveland,OH,,44101,Jacksonville,FL,US,32099,Van,,43834,,,1409,13,Frontier Hauling Co.,2022-08-31 02:11:00,,,,,,2022-09-06,lane,,1
7045,Albuquerque,NM,US,,Salt Lake City,UT,,,Dump,,,,,2254,15,Meridian Trucking,2025-10-20 18:16:00,,,,,,,quote,,0
7046,Memphis,TN,,,Miami,FL,,33101,Dump,,16803,,,1272,,,2023-11-02 10:03:00,,,,OH-COL,,2023-11-11,lane,,1
7047,Minneapolis,MN,US,55401,Seattle,WA,US,98101,Van,,,,,1734,9,Summit Trail Freight,2024-06-09 15:10:00,,,,,,,lane,,1
7048,Portland,OR,US,,Cincinnati,OH,US,45201,Van,,,,,1181,,,2022-04-02 12:55:00,,,,,,2022-04-14,quote,,0
7049,Orlando,FL,US,,Nashville,TN,US,37201,Dump,,,,,2286,10,Tideland Logistics,2023-08-05 17:49:00,,,,,,2023-08-18,lane,,1
7050,Los Angeles,CA,US,,Minneapolis,MN,US,,LTL Haz,4,,,,1216,16,Coastline Carriers,2023-11-10 18:33:00,,,,,,,quote,,1
7051,Columbus,OH,US,,Kansas City,MO,,,Van,,,,,2269,,,2025-03-17 05:52:00,,,,TX-DAL,,,lane,,0
7052,Boise,ID,US,,Cleveland,OH,US,,Van,24,,,87,982,,,2024-07-04 15:14:00,,,,,,2024-07-08,lane,,1
7053,Memphis,TN,,38101,Albuquerque,NM,US,,Van,,47098,,,1657,,,2024-08-23 02:23:00,,,,,,,quote,,1
7054,St. Louis,MO,US,,Atlanta,GA,US,,Dump,,19294,,222,2827,20,Crestwood Carriers,2024-01-25 00:34:00,,,,,,2024-02-08,lane,,1
7055,Cleveland,OH,,,Omaha,NE,US,,Van,,,,,1497,,,2026-01-06 18:59:00,2026-01-06 21:41:00,47,,CA-LB,,,lane,,1
7056,Houston,TX,,,Portland,OR,US,97201,Dump,,18920,Lumber,,2103,11,Granite State Transport,2024-12-22 02:11:00,,,,,,2025-01-01,lane,,1
7057,Seattle,WA,US,98101,Portland,OR,,,Van,,16704,,,1359,,,2023-12-09 11:41:00,,,,,,2023-12-20,lane,,1
7058,Atlanta,GA,,,Columbus,OH,US,,Van,,31865,,,1990,5,Stellar Freight Solutions,2023-12-29 02:34:00,,,,GA-ATL,,2024-01-05,lane,,0
7059,Kansas City,MO,US,,Chicago,IL,,,Van,,,Lumber,,1579,17,Black Hills Logistics,2024-08-12 22:18:00,,,,,,2024-08-23,lane,,1
7060,Birmingham,AL,US,,Charlotte,NC,US,,Van,,,,,1038,,,2023-07-20 23:12:00,2023-07-21 02:59:00,209,,,,,lane,,1
7061,Portland,OR,,,Minneapolis,MN,,55401,Van,,,Auto Parts,,2634,10,Tideland Logistics,2024-04-04 18:24:00,,,,,,,quote,,1
7062,Salt Lake City,UT,US,,Los Angeles,CA,,90001,Van,,17663,,235,915,,,2023-04-06 09:13:00,,,,CA-LB,,2023-04-07,lane,,0
7063,Chicago,IL,US,,Des Moines,IA,US,,Van,,,,,987,,,2023-08-04 16:01:00,,,,,,2023-08-17,lane,,1
7064,Minneapolis,MN,US,,New Orleans,LA,US,70112,Van,,,,42,2585,4,Iron Range Carriers,2025-05-31 11:21:00,,,,,,,lane,,1
7065,Minneapolis,MN,,,Atlanta,GA,US,30303,Van,,,,187,2381,,,2022-09-28 05:51:00,,,,,,2022-09-29,quote,,1
7066,Memphis,TN,US,38101,Minneapolis,MN,,,Van,,,,,1840,,,2022-10-16 11:37:00,,,,,,2022-10-21,lane,,1
7067,St. Louis,MO,US,63101,Oklahoma City,OK,,,LTL Haz,,,,,924,,,2024-11-18 05:47:00,,,,IL-MAIN,,2024-12-02,quote,,1
7068,Miami,FL,US,,Dallas,TX,US,,Van,,,,,1399,11,Granite State Transport,2023-08-14 18:47:00,,,,,,2023-08-21,lane,,1
7069,Sacramento,CA,US,,Milwaukee,WI,US,53201,Van,,,,,1270,29,Pacific Bend Logistics,2024-03-05 11:33:00,,,,,,2024-03-16,lane,,0
7070,Columbus,OH,US,,Seattle,WA,,98101,Van,,,,,988,8,Northwind Trucking,2022-06-18 14:53:00,,,,,,2022-06-21,lane,,1
